Zeit_UTC;°C_Umgebung;kW_gemessen;kW_gem_Umluftkassetten
2020-07-11 04:10:00;15.6;0.175048;1.763438
2020-07-11 04:20:00;15.6;0.172944;1.192902
2020-07-11 04:30:00;15.6;0.170778;0.555582
2020-07-11 04:40:00;15.5;0.171148;0.507808
2020-07-11 04:50:00;15.6;0.1738;0.382798
2020-07-11 05:00:00;15.5;0.173536;1.099552
2020-07-11 05:10:00;15.4;0.168564;0.854446
2020-07-11 05:20:00;15.3;0.168916;0.886122
2020-07-11 05:30:00;15.2;0.172496;0.720054
2020-07-11 05:40:00;15.2;0.174684;0.830776
2020-07-11 05:50:00;15.2;0.173666;0.738934
2020-07-11 06:00:00;15.2;0.17142;0.67106
2020-07-11 06:10:00;15.2;0.171334;1.01363
2020-07-11 06:20:00;15.1;0.175012;0.874324
2020-07-11 06:30:00;15.0;0.172852;0.933158
2020-07-11 06:40:00;15.1;0.176588;0.949122
2020-07-11 06:50:00;15.1;0.170478;1.00916
2020-07-11 07:00:00;15.0;0.171592;1.019664
2020-07-11 07:10:00;15.0;0.171044;2.55966
2020-07-11 07:20:00;15.1;0.172102;1.503256
2020-07-11 07:30:00;15.0;0.169064;1.349674
2020-07-11 07:40:00;15.0;0.168412;1.34378
2020-07-11 07:50:00;14.9;1.793315;1.251837
2020-07-11 08:00:00;14.5;4.901932;0.563322
2020-07-11 08:10:00;14.5;4.833146;0.515274
2020-07-11 08:20:00;14.5;4.895848;0.905776
2020-07-11 08:30:00;14.6;4.996488;1.138106
2020-07-11 08:40:00;14.3;4.967178;1.013478
2020-07-11 08:50:00;14.0;5.013224;0.961
2020-07-11 09:00:00;14.0;4.948944;0.908112
2020-07-11 09:10:00;13.9;4.930754;0.98532
2020-07-11 09:20:00;13.8;4.975244;0.974216
2020-07-11 09:30:00;14.0;4.92069;1.018454
2020-07-11 09:40:00;14.0;4.933432;1.155836
2020-07-11 09:50:00;14.1;4.941874;0.772296
2020-07-11 10:00:00;14.1;4.94595;0.788872
2020-07-11 10:10:00;14.3;4.936412;0.801312
2020-07-11 10:20:00;14.2;4.99297;0.796928
2020-07-11 10:30:00;14.3;4.953676;0.812408
2020-07-11 10:40:00;14.3;4.920046;0.862788
2020-07-11 10:50:00;14.3;4.976236;0.878766
2020-07-11 11:00:00;14.4;4.94726;0.824674
2020-07-11 11:10:00;14.6;4.944004;0.87897
2020-07-11 11:20:00;14.6;5.015066;0.967228
2020-07-11 11:30:00;14.7;4.946322;0.887584
2020-07-11 11:40:00;14.9;4.949634;0.878866
2020-07-11 11:50:00;14.8;4.96628;1.13697
2020-07-11 12:00:00;14.5;4.952522;0.867344
2020-07-11 12:10:00;14.6;4.926077;0.886083
2020-07-11 12:20:00;14.5;4.9083;0.839694
2020-07-11 12:30:00;14.5;4.917568;0.833976
2020-07-11 12:40:00;14.5;4.901964;0.79225
2020-07-11 12:50:00;14.3;4.964786;0.678228
2020-07-11 13:00:00;13.2;4.910042;0.679598
2020-07-11 13:10:00;13.3;4.912435;0.676962
2020-07-11 13:20:00;13.4;4.975898;0.743646
2020-07-11 13:30:00;13.6;4.92477;0.730796
2020-07-11 13:40:00;13.8;4.926308;0.746566
2020-07-11 13:50:00;13.8;5.03498;1.069268
2020-07-11 14:00:00;13.9;4.987218;0.9183
2020-07-11 14:10:00;13.7;4.963036;1.0105
2020-07-11 14:20:00;13.8;5.04033;0.90464
2020-07-11 14:30:00;14.0;5.06428;0.885656
2020-07-11 14:40:00;14.2;5.050278;0.848534
2020-07-11 14:50:00;14.4;5.046814;0.877312
2020-07-11 15:00:00;14.4;5.065515;0.875008
2020-07-11 15:10:00;14.4;4.986884;0.882674
2020-07-11 15:20:00;14.7;5.001432;0.868054
2020-07-11 15:30:00;14.6;4.939768;0.888066
2020-07-11 15:40:00;14.9;4.981042;0.849308
2020-07-11 15:50:00;15.0;4.98652;0.846105
2020-07-11 16:00:00;15.7;4.964412;0.895088
2020-07-11 16:10:00;15.5;4.978528;0.615148
2020-07-11 16:20:00;15.9;5.049272;0.574386
2020-07-11 16:30:00;16.1;5.037232;1.065866
2020-07-11 16:40:00;16.6;4.991765;1.784183
2020-07-11 16:50:00;16.0;5.000176;1.640992
2020-07-11 17:00:00;15.6;4.933724;1.648058
2020-07-11 17:10:00;15.7;4.939244;1.51916
2020-07-11 17:20:00;15.8;4.982098;1.498222
2020-07-11 17:30:00;15.3;4.947138;1.541394
2020-07-11 17:40:00;15.2;4.943354;1.485496
2020-07-11 17:50:00;14.8;4.937038;1.518586
2020-07-11 18:00:00;15.1;4.936182;1.443396
2020-07-11 18:10:00;15.0;4.95589;1.340866
2020-07-11 18:20:00;14.9;4.96084;1.13629
2020-07-11 18:30:00;14.8;4.96172;1.059254
2020-07-11 18:40:00;14.6;4.95262;0.9554
2020-07-11 18:50:00;14.4;4.956354;0.903034
2020-07-11 19:00:00;14.2;4.947482;0.774716
2020-07-11 19:10:00;14.0;4.93353;0.816604
2020-07-11 19:20:00;13.9;4.92916;0.818374
2020-07-11 19:30:00;13.8;4.935474;0.842888
2020-07-11 19:40:00;13.8;4.93627;0.893398
2020-07-11 19:50:00;13.8;4.948462;0.906266
2020-07-11 20:00:00;13.7;4.949206;0.872378
2020-07-11 20:10:00;13.8;4.908482;0.828068
2020-07-11 20:20:00;13.7;4.903128;0.980796
2020-07-11 20:30:00;13.8;4.837544;0.538766
2020-07-11 20:40:00;13.8;4.83357;0.509295
2020-07-11 20:50:00;13.7;4.84363;0.856604
2020-07-11 21:00:00;13.7;4.832172;0.600048
2020-07-11 21:10:00;13.6;4.788294;0.537408
2020-07-11 21:20:00;13.6;3.877588;0.531908
2020-07-11 21:30:00;13.4;0.174264;0.695918
2020-07-11 21:40:00;13.2;0.171986;2.151278
2020-07-11 21:50:00;13.0;0.17307;2.879152
2020-07-11 22:00:00;13.0;0.17422;2.825588
2020-07-11 22:10:00;12.8;0.167374;2.872468
2020-07-11 22:20:00;12.7;0.165778;2.981596
2020-07-11 22:30:00;12.7;0.16912;3.054486
2020-07-11 22:40:00;12.5;0.16651;3.005422
2020-07-11 22:50:00;12.6;0.168158;3.065152
2020-07-11 23:00:00;12.4;0.164504;2.861482
2020-07-11 23:10:00;12.2;0.170413;2.103437
2020-07-11 23:20:00;12.3;0.175208;1.842918
2020-07-11 23:30:00;11.9;0.172996;2.462676
2020-07-11 23:40:00;11.7;0.178256;2.56323
2020-07-11 23:50:00;11.9;0.187672;2.837194
2020-07-12 00:00:00;11.8;0.168484;3.03397
2020-07-12 00:10:00;11.8;0.18089;2.852528
2020-07-12 00:20:00;11.7;0.257752;2.641966
2020-07-12 00:30:00;11.8;0.187232;2.203108
2020-07-12 00:40:00;11.3;0.175418;2.141692
2020-07-12 00:50:00;11.1;0.216654;2.01045
2020-07-12 01:00:00;11.0;0.174584;1.634404
2020-07-12 01:10:00;10.9;0.181792;1.40988
2020-07-12 01:20:00;11.0;0.22103;1.536976
2020-07-12 01:30:00;11.0;0.17445;1.635234
2020-07-12 01:40:00;11.1;0.168942;1.491282
2020-07-12 01:50:00;11.4;0.169414;1.269742
2020-07-12 02:00:00;11.7;0.173007;1.16947
2020-07-12 02:10:00;11.8;0.173292;1.166056
2020-07-12 02:20:00;11.9;0.174448;1.319852
2020-07-12 02:30:00;11.9;0.176072;1.228044
2020-07-12 02:40:00;11.9;0.171926;0.928642
2020-07-12 02:50:00;11.8;0.174642;0.731526
2020-07-12 03:00:00;11.5;0.180352;0.911616
2020-07-12 03:10:00;11.3;0.180134;0.950056
2020-07-12 03:20:00;11.4;0.181806;1.351414
2020-07-12 03:30:00;11.4;0.176892;1.170615
2020-07-12 03:40:00;11.4;0.181222;0.91288
2020-07-12 03:50:00;11.3;0.171806;0.92651
2020-07-12 04:00:00;11.1;0.174118;1.655986
2020-07-12 04:10:00;11.0;0.194438;1.098146
2020-07-12 04:20:00;11.0;0.266454;1.024056
2020-07-12 04:30:00;11.0;0.180946;0.849902
2020-07-12 04:40:00;10.9;0.187196;0.74447
2020-07-12 04:50:00;11.0;0.268324;1.832674
2020-07-12 05:00:00;10.9;0.271522;0.82508
2020-07-12 05:10:00;11.2;0.23734;0.524555
2020-07-12 05:20:00;11.0;0.276456;0.587544
2020-07-12 05:30:00;11.2;0.213264;0.547616
2020-07-12 05:40:00;11.3;0.183602;0.841544
2020-07-12 05:50:00;11.3;0.259024;2.190306
2020-07-12 06:00:00;11.7;0.260487;0.758975
2020-07-12 06:10:00;11.5;0.267032;0.722604
2020-07-12 06:20:00;11.7;0.278314;0.580494
2020-07-12 06:30:00;11.7;0.278186;0.591896
2020-07-12 06:40:00;11.8;0.270834;1.308714
2020-07-12 06:50:00;12.3;0.253563;2.257916
2020-07-12 07:00:00;11.9;0.205912;1.762724
2020-07-12 07:10:00;12.3;0.19324;1.82814
2020-07-12 07:20:00;12.9;0.26997;1.394066
2020-07-12 07:30:00;13.0;0.271198;1.406982
2020-07-12 07:40:00;13.4;0.273862;1.419744
2020-07-12 07:50:00;14.2;1.36585;1.312626
2020-07-12 08:00:00;14.7;5.458312;0.925462
2020-07-12 08:10:00;14.8;6.639018;0.589792
2020-07-12 08:20:00;15.2;6.219165;0.802358
2020-07-12 08:30:00;15.8;5.891495;0.761585
2020-07-12 08:40:00;16.2;8.115198;0.64723
2020-07-12 08:50:00;16.9;6.85003;0.656672
2020-07-12 09:00:00;16.6;6.099668;0.583978
2020-07-12 09:10:00;17.8;7.36291;0.597682
2020-07-12 09:20:00;16.7;7.356504;0.79265
2020-07-12 09:30:00;18.0;8.43449;0.600274
2020-07-12 09:40:00;18.0;8.166266;0.574736
2020-07-12 09:50:00;18.3;7.114478;0.948542
2020-07-12 10:00:00;18.5;8.08343;1.316556
2020-07-12 10:10:00;18.4;7.771736;1.056584
2020-07-12 10:20:00;18.7;6.962254;0.681464
2020-07-12 10:30:00;18.6;7.638518;0.636562
2020-07-12 10:40:00;18.1;5.912304;0.643076
2020-07-12 10:50:00;18.0;8.208804;0.99117
2020-07-12 11:00:00;18.1;7.69633;0.704422
2020-07-12 11:10:00;17.9;6.806076;0.684026
2020-07-12 11:20:00;18.9;9.16695;0.802778
2020-07-12 11:30:00;19.0;7.741732;1.04841
2020-07-12 11:40:00;18.2;6.958624;0.784616
2020-07-12 11:50:00;19.1;7.511298;0.666056
2020-07-12 12:00:00;19.7;7.195085;0.677004
2020-07-12 12:10:00;18.4;9.08754;0.953788
2020-07-12 12:20:00;17.9;8.656528;0.894003
2020-07-12 12:30:00;18.0;7.31861;0.634602
2020-07-12 12:40:00;17.9;7.9661;1.101224
2020-07-12 12:50:00;18.1;6.591958;1.090257
2020-07-12 13:00:00;18.9;8.001346;0.890354
2020-07-12 13:10:00;19.4;6.081516;0.606724
2020-07-12 13:20:00;19.4;8.485438;1.077498
2020-07-12 13:30:00;19.4;7.380764;0.847188
2020-07-12 13:40:00;19.1;9.191572;0.733598
2020-07-12 13:50:00;19.3;8.102976;0.63932
2020-07-12 14:00:00;19.0;10.68662;0.92688
2020-07-12 14:10:00;19.2;8.6545;0.987738
2020-07-12 14:20:00;19.3;11.639056;0.770432
2020-07-12 14:30:00;19.8;9.080324;0.694776
2020-07-12 14:40:00;20.0;7.42068;1.027718
2020-07-12 14:50:00;19.9;8.099988;0.949554
2020-07-12 15:00:00;19.2;8.46405;0.75143
2020-07-12 15:10:00;19.6;7.576174;0.98721
2020-07-12 15:20:00;20.2;8.239394;1.124102
2020-07-12 15:30:00;19.6;8.877226;0.904742
2020-07-12 15:40:00;19.7;7.704252;0.95292
2020-07-12 15:50:00;19.6;8.532102;0.78547
2020-07-12 16:00:00;20.0;6.581124;0.580626
2020-07-12 16:10:00;20.2;7.47839;0.765384
2020-07-12 16:20:00;20.1;7.157964;1.872006
2020-07-12 16:30:00;20.2;6.178338;2.13145
2020-07-12 16:40:00;20.2;6.968355;2.09893
2020-07-12 16:50:00;20.1;8.59901;1.649115
2020-07-12 17:00:00;19.3;6.698736;1.235026
2020-07-12 17:10:00;18.9;6.383448;0.992038
2020-07-12 17:20:00;18.4;6.4974;0.701298
2020-07-12 17:30:00;18.0;5.714734;0.731064
2020-07-12 17:40:00;18.0;6.662538;0.715998
2020-07-12 17:50:00;18.2;6.58279;0.69616
2020-07-12 18:00:00;18.6;5.76033;0.688414
2020-07-12 18:10:00;18.2;5.800442;0.731574
2020-07-12 18:20:00;18.0;5.636488;0.769914
2020-07-12 18:30:00;17.7;5.621146;0.768306
2020-07-12 18:40:00;17.2;5.116568;0.752868
2020-07-12 18:50:00;16.7;4.986302;0.739578
2020-07-12 19:00:00;16.6;4.953018;1.03625
2020-07-12 19:10:00;15.8;4.94847;1.48622
2020-07-12 19:20:00;15.2;4.94904;1.57098
2020-07-12 19:30:00;15.3;4.92314;1.927738
2020-07-12 19:40:00;14.9;4.886862;2.0135
2020-07-12 19:50:00;14.8;4.913152;2.162622
2020-07-12 20:00:00;14.7;4.878678;1.95501
2020-07-12 20:10:00;14.3;4.82799;1.737896
2020-07-12 20:20:00;14.6;4.79539;1.245816
2020-07-12 20:30:00;13.8;4.790866;1.145414
2020-07-12 20:40:00;13.6;4.798736;0.924366
2020-07-12 20:50:00;13.8;4.82222;0.54807
2020-07-12 21:00:00;14.0;4.815837;0.644058
2020-07-12 21:10:00;13.6;4.796154;0.783886
2020-07-12 21:20:00;13.1;2.952748;0.72441
2020-07-12 21:30:00;13.2;0.173022;0.95119
2020-07-12 21:40:00;13.2;0.214976;2.321748
2020-07-12 21:50:00;13.1;0.189106;2.72078
2020-07-12 22:00:00;12.9;0.170588;2.900788
2020-07-12 22:10:00;12.5;0.19857;3.129862
2020-07-12 22:20:00;12.6;0.18461;3.053408
2020-07-12 22:30:00;12.4;0.174838;3.043648
2020-07-12 22:40:00;12.0;0.209436;3.141832
2020-07-12 22:50:00;11.9;0.185242;3.080332
2020-07-12 23:00:00;12.0;0.16937;3.016146
2020-07-12 23:10:00;11.7;0.169272;2.738824
2020-07-12 23:20:00;11.6;0.170382;2.907384
2020-07-12 23:30:00;11.5;0.17199;2.565352
2020-07-12 23:40:00;11.2;0.174028;2.482758
2020-07-12 23:50:00;11.3;0.172626;1.945372
2020-07-13 00:00:00;11.2;0.17485;1.358914
2020-07-13 00:10:00;11.0;0.184106;1.187362
2020-07-13 00:20:00;11.0;0.18085;1.210568
2020-07-13 00:30:00;10.8;0.173766;1.375558
2020-07-13 00:40:00;10.8;0.214794;1.496768
2020-07-13 00:50:00;10.6;0.191042;1.358052
2020-07-13 01:00:00;10.7;0.16728;1.48545
2020-07-13 01:10:00;10.6;0.209848;1.680212
2020-07-13 01:20:00;10.6;0.185258;1.60877
2020-07-13 01:30:00;10.6;0.174132;1.785278
2020-07-13 01:40:00;10.8;0.17594;1.623608
2020-07-13 01:50:00;10.6;0.168948;1.693796
2020-07-13 02:00:00;10.5;0.171688;1.398114
2020-07-13 02:10:00;10.5;0.171834;1.307178
2020-07-13 02:20:00;10.6;0.172464;1.761732
2020-07-13 02:30:00;10.4;0.175582;1.283018
2020-07-13 02:40:00;10.4;0.192556;1.33296
2020-07-13 02:50:00;10.5;0.185338;1.23058
2020-07-13 03:00:00;10.4;0.171908;1.238768
2020-07-13 03:10:00;10.3;0.218366;1.118674
2020-07-13 03:20:00;10.1;0.232784;1.110462
2020-07-13 03:30:00;9.9;0.169216;1.401334
2020-07-13 03:40:00;9.9;0.22571;1.423275
2020-07-13 03:50:00;10.1;0.177144;1.368676
2020-07-13 04:00:00;10.4;0.168496;1.143778
2020-07-13 04:10:00;10.5;0.21255;1.00683
2020-07-13 04:20:00;10.8;0.267506;1.115944
2020-07-13 04:30:00;11.3;0.252726;1.176408
2020-07-13 04:40:00;11.5;0.24196;1.076688
2020-07-13 04:50:00;11.7;0.266336;0.997366
2020-07-13 05:00:00;12.1;0.256122;1.157894
2020-07-13 05:10:00;12.5;0.211472;1.148182
2020-07-13 05:20:00;13.0;0.266095;1.14263
2020-07-13 05:30:00;13.2;0.263274;1.096574
2020-07-13 05:40:00;13.7;0.264426;1.06739
2020-07-13 05:50:00;13.9;0.266083;1.125617
2020-07-13 06:00:00;14.3;0.267812;1.006308
2020-07-13 06:10:00;14.6;0.260138;1.137922
2020-07-13 06:20:00;14.9;0.216288;1.723426
2020-07-13 06:30:00;15.3;0.200138;1.436674
2020-07-13 06:40:00;16.0;0.24187;1.169168
2020-07-13 06:50:00;16.3;0.221334;1.48482
2020-07-13 07:00:00;16.8;0.177338;1.671452
2020-07-13 07:10:00;17.3;0.22019;1.621836
2020-07-13 07:20:00;17.8;0.17781;1.588164
2020-07-13 07:30:00;17.9;0.177478;1.52902
2020-07-13 07:40:00;18.4;0.211854;1.483492
2020-07-13 07:50:00;18.6;1.080138;1.509166
2020-07-13 08:00:00;19.0;6.13395;1.239296
2020-07-13 08:10:00;19.0;7.589018;0.70535
2020-07-13 08:20:00;19.2;7.915918;0.68278
2020-07-13 08:30:00;19.0;7.945234;0.757126
2020-07-13 08:40:00;18.7;8.756594;0.650988
2020-07-13 08:50:00;19.1;6.544838;0.66368
2020-07-13 09:00:00;18.9;7.788108;0.72832
2020-07-13 09:10:00;18.4;8.121376;0.667626
2020-07-13 09:20:00;18.3;6.955768;0.637364
2020-07-13 09:30:00;18.1;8.109012;0.654852
2020-07-13 09:40:00;19.8;8.743108;0.586315
2020-07-13 09:50:00;18.6;9.671924;0.584008
2020-07-13 10:00:00;18.8;9.356836;1.03775
2020-07-13 10:10:00;20.1;7.95333;0.89718
2020-07-13 10:20:00;19.9;8.861324;0.746166
2020-07-13 10:30:00;20.6;7.87911;1.062542
2020-07-13 10:40:00;21.3;8.079424;1.128774
2020-07-13 10:50:00;20.5;7.944932;0.843364
2020-07-13 11:00:00;21.1;9.217534;0.641184
2020-07-13 11:10:00;21.1;8.405014;0.89413
2020-07-13 11:20:00;20.7;10.74139;1.163473
2020-07-13 11:30:00;21.3;8.333182;0.838442
2020-07-13 11:40:00;21.1;11.255464;0.729176
2020-07-13 11:50:00;21.6;9.222548;0.8478
2020-07-13 12:00:00;21.0;10.380308;0.950946
2020-07-13 12:10:00;21.2;13.188936;0.706414
2020-07-13 12:20:00;22.0;13.143208;0.678924
2020-07-13 12:30:00;21.1;13.283226;1.636054
2020-07-13 12:40:00;20.9;13.627158;1.46607
2020-07-13 12:50:00;21.0;13.325354;0.890086
2020-07-13 13:00:00;21.3;13.121844;0.623214
2020-07-13 13:10:00;20.7;13.16471;0.622378
2020-07-13 13:20:00;21.6;13.465264;0.567154
2020-07-13 13:30:00;21.2;13.41077;0.701518
2020-07-13 13:40:00;20.7;13.891932;0.774454
2020-07-13 13:50:00;21.3;13.168712;0.681772
2020-07-13 14:00:00;21.7;12.85052;0.610858
2020-07-13 14:10:00;21.1;11.770108;0.57718
2020-07-13 14:20:00;21.8;11.774058;0.620216
2020-07-13 14:30:00;21.9;11.67805;0.573507
2020-07-13 14:40:00;21.6;11.233816;1.02188
2020-07-13 14:50:00;21.1;11.453814;0.65905
2020-07-13 15:00:00;21.0;11.07066;0.592863
2020-07-13 15:10:00;21.7;11.7765;0.85734
2020-07-13 15:20:00;21.4;11.429956;1.514924
2020-07-13 15:30:00;22.2;11.146428;0.900732
2020-07-13 15:40:00;21.4;11.124814;0.673894
2020-07-13 15:50:00;21.5;11.208356;0.999594
2020-07-13 16:00:00;21.7;11.255204;0.811222
2020-07-13 16:10:00;21.3;11.151536;0.713692
2020-07-13 16:20:00;20.6;11.278444;0.863894
2020-07-13 16:30:00;21.2;11.430252;1.171308
2020-07-13 16:40:00;21.4;11.150548;0.783824
2020-07-13 16:50:00;21.1;11.29728;0.618018
2020-07-13 17:00:00;20.5;11.089862;1.542204
2020-07-13 17:10:00;20.5;10.888358;1.243756
2020-07-13 17:20:00;20.7;8.90686;0.72015
2020-07-13 17:30:00;20.7;7.716576;0.719396
2020-07-13 17:40:00;20.2;9.687413;0.98798
2020-07-13 17:50:00;20.1;8.587354;1.08641
2020-07-13 18:00:00;20.1;6.588216;0.89355
2020-07-13 18:10:00;19.8;7.314664;0.860726
2020-07-13 18:20:00;19.4;7.058186;1.790504
2020-07-13 18:30:00;19.0;7.715808;1.496572
2020-07-13 18:40:00;18.7;6.217116;0.846012
2020-07-13 18:50:00;18.2;6.472213;0.665522
2020-07-13 19:00:00;18.3;5.621916;0.632952
2020-07-13 19:10:00;17.4;5.356318;0.645644
2020-07-13 19:20:00;17.1;5.461264;0.666446
2020-07-13 19:30:00;16.9;4.934178;0.618412
2020-07-13 19:40:00;16.6;4.93457;0.656922
2020-07-13 19:50:00;16.2;4.918088;0.71479
2020-07-13 20:00:00;16.3;4.936687;0.707672
2020-07-13 20:10:00;16.2;4.854575;0.648462
2020-07-13 20:20:00;15.9;4.812582;0.62049
2020-07-13 20:30:00;15.4;4.781664;0.73929
2020-07-13 20:40:00;15.1;4.765394;0.794976
2020-07-13 20:50:00;14.9;4.762146;0.520874
2020-07-13 21:00:00;14.9;4.759472;0.527084
2020-07-13 21:10:00;14.8;4.773424;0.615066
2020-07-13 21:20:00;14.4;3.848166;1.288354
2020-07-13 21:30:00;14.5;0.168866;1.366498
2020-07-13 21:40:00;14.5;0.17404;1.888342
2020-07-13 21:50:00;14.5;0.171072;2.316234
2020-07-13 22:00:00;14.4;0.17145;2.700398
2020-07-13 22:10:00;14.0;0.169386;3.074892
2020-07-13 22:20:00;14.4;0.168322;3.055522
2020-07-13 22:30:00;14.3;0.164492;3.045058
2020-07-13 22:40:00;14.2;0.16376;3.053178
2020-07-13 22:50:00;14.0;0.169544;2.97386
2020-07-13 23:00:00;13.5;0.17077;2.990444
2020-07-13 23:10:00;13.0;0.168657;2.995195
2020-07-13 23:20:00;12.9;0.165142;2.985226
2020-07-13 23:30:00;12.7;0.168945;2.946662
2020-07-13 23:40:00;12.9;0.176098;2.98422
2020-07-13 23:50:00;12.7;0.171222;2.81937
2020-07-14 00:00:00;12.4;0.178748;2.433362
2020-07-14 00:10:00;12.5;0.175248;2.178128
2020-07-14 00:20:00;12.6;0.17635;2.199218
2020-07-14 00:30:00;12.3;0.16916;2.334776
2020-07-14 00:40:00;12.4;0.17586;2.359552
2020-07-14 00:50:00;12.5;0.173704;1.555324
2020-07-14 01:00:00;12.5;0.17038;1.03485
2020-07-14 01:10:00;12.4;0.167678;1.157424
2020-07-14 01:20:00;12.3;0.171812;1.96918
2020-07-14 01:30:00;12.2;0.17181;0.944894
2020-07-14 01:40:00;12.3;0.173595;0.673162
2020-07-14 01:50:00;11.9;0.173938;0.568056
2020-07-14 02:00:00;11.7;0.172774;0.566794
2020-07-14 02:10:00;11.6;0.16876;1.321352
2020-07-14 02:20:00;11.9;0.171526;2.200196
2020-07-14 02:30:00;11.9;0.17249;1.160084
2020-07-14 02:40:00;11.8;0.175052;1.224476
2020-07-14 02:50:00;11.6;0.169812;0.99148
2020-07-14 03:00:00;11.5;0.17239;0.676022
2020-07-14 03:10:00;11.5;0.23028;0.542552
2020-07-14 03:20:00;11.4;0.176526;1.321618
2020-07-14 03:30:00;11.5;0.174738;2.686367
2020-07-14 03:40:00;11.2;0.228314;0.829662
2020-07-14 03:50:00;11.5;0.22069;0.509138
2020-07-14 04:00:00;11.5;0.18509;0.616976
2020-07-14 04:10:00;12.0;0.256138;0.530152
2020-07-14 04:20:00;12.1;0.254438;0.760646
2020-07-14 04:30:00;12.4;0.264174;2.159924
2020-07-14 04:40:00;12.8;0.261412;1.867154
2020-07-14 04:50:00;13.3;0.2427;1.47453
2020-07-14 05:00:00;13.4;0.22415;1.357206
2020-07-14 05:10:00;13.8;0.234254;1.185248
2020-07-14 05:20:00;13.8;0.220168;0.833848
2020-07-14 05:30:00;14.3;0.213538;0.64609
2020-07-14 05:40:00;14.4;0.252224;0.892928
2020-07-14 05:50:00;14.4;0.261754;2.14732
2020-07-14 06:00:00;14.7;0.246298;1.436588
2020-07-14 06:10:00;15.2;0.264534;1.318464
2020-07-14 06:20:00;15.7;0.25829;1.313034
2020-07-14 06:30:00;15.8;0.270392;1.29417
2020-07-14 06:40:00;16.7;0.250462;1.33145
2020-07-14 06:50:00;16.9;0.222112;1.408514
2020-07-14 07:00:00;17.2;0.22124;2.035202
2020-07-14 07:10:00;17.5;0.24577;1.5036
2020-07-14 07:20:00;17.1;1.169978;1.67708
2020-07-14 07:30:00;17.6;5.822778;1.525844
2020-07-14 07:40:00;17.9;7.61432;0.630496
2020-07-14 07:50:00;18.5;6.937015;0.567055
2020-07-14 08:00:00;18.0;6.91843;0.597702
2020-07-14 08:10:00;18.3;7.46732;0.659906
2020-07-14 08:20:00;18.7;8.169798;0.625878
2020-07-14 08:30:00;18.5;11.101778;0.667534
2020-07-14 08:40:00;18.0;6.788916;0.63298
2020-07-14 08:50:00;19.0;7.785946;0.631052
2020-07-14 09:00:00;19.3;8.43964;0.61433
2020-07-14 09:10:00;19.0;10.495075;0.568862
2020-07-14 09:20:00;18.9;10.025812;0.683176
2020-07-14 09:30:00;19.9;9.56491;0.630396
2020-07-14 09:40:00;20.6;13.104228;0.981342
2020-07-14 09:50:00;19.8;13.077008;0.753634
2020-07-14 10:00:00;20.4;13.14723;0.605752
2020-07-14 10:10:00;20.3;9.439635;0.817222
2020-07-14 10:20:00;20.3;11.868888;0.945214
2020-07-14 10:30:00;20.3;9.35877;0.818918
2020-07-14 10:40:00;20.8;12.219894;0.654558
2020-07-14 10:50:00;20.7;14.21732;1.077156
2020-07-14 11:00:00;20.7;15.08338;1.36145
2020-07-14 11:10:00;20.6;14.75357;0.714984
2020-07-14 11:20:00;21.1;13.350248;0.699484
2020-07-14 11:30:00;21.1;13.073896;0.699238
2020-07-14 11:40:00;21.2;13.37055;1.187138
2020-07-14 11:50:00;21.0;14.159234;1.670206
2020-07-14 12:00:00;20.8;14.89486;1.407418
2020-07-14 12:10:00;21.3;13.43279;0.82936
2020-07-14 12:20:00;21.5;14.567115;0.77384
2020-07-14 12:30:00;21.9;14.897128;0.714166
2020-07-14 12:40:00;21.6;13.336714;0.660158
2020-07-14 12:50:00;22.0;12.852016;0.734998
2020-07-14 13:00:00;21.9;14.343446;0.751214
2020-07-14 13:10:00;22.5;12.197992;0.645414
2020-07-14 13:20:00;22.3;14.282518;0.682656
2020-07-14 13:30:00;22.3;13.756602;0.702434
2020-07-14 13:40:00;22.0;13.397846;0.650668
2020-07-14 13:50:00;22.4;13.153426;0.662938
2020-07-14 14:00:00;22.5;13.637906;0.981204
2020-07-14 14:10:00;22.6;12.44522;1.192936
2020-07-14 14:20:00;23.0;12.542282;0.871096
2020-07-14 14:30:00;22.5;13.178694;0.68625
2020-07-14 14:40:00;22.4;14.818808;0.937842
2020-07-14 14:50:00;22.4;14.234886;0.942656
2020-07-14 15:00:00;22.1;14.522214;0.787398
2020-07-14 15:10:00;22.3;13.797806;0.838878
2020-07-14 15:20:00;22.2;13.757368;1.929246
2020-07-14 15:30:00;22.3;13.873344;0.96461
2020-07-14 15:40:00;22.1;14.218772;0.830956
2020-07-14 15:50:00;22.3;14.224446;0.722528
2020-07-14 16:00:00;23.0;13.292352;1.212218
2020-07-14 16:10:00;22.1;13.009194;1.363732
2020-07-14 16:20:00;22.4;13.932556;0.651934
2020-07-14 16:30:00;22.3;13.766894;0.647542
2020-07-14 16:40:00;22.8;12.733053;0.598765
2020-07-14 16:50:00;21.9;12.517104;0.686526
2020-07-14 17:00:00;22.1;12.52071;0.743362
2020-07-14 17:10:00;21.7;11.866472;0.657958
2020-07-14 17:20:00;21.4;11.256332;0.598736
2020-07-14 17:30:00;21.1;11.657182;0.749972
2020-07-14 17:40:00;21.2;11.240322;0.774304
2020-07-14 17:50:00;21.1;11.402138;0.593828
2020-07-14 18:00:00;20.8;11.075495;0.625233
2020-07-14 18:10:00;20.7;11.186272;0.950618
